SBD,Năm thi,Best_Combo,Best_Combo_Score
2000965,2022,A01,20.45
2000966,2022,D14,25.0
2000967,2022,A01,24.049999999999997
2000968,2022,D01,24.4
2000969,2022,,
2000970,2022,D14,24.95
2000971,2022,C19,21.0
2000972,2022,C19,21.25
2000973,2022,A01,15.65
2000974,2022,D01,26.1
2000975,2022,C19,27.0
2000976,2022,A01,23.1
2000977,2022,,
2000978,2022,D01,22.3
2000979,2022,D01,22.3
2000980,2022,C19,16.75
2000981,2022,A01,21.1
2000982,2022,C19,19.0
2000983,2022,C19,20.25
2000984,2022,D14,25.7
2000985,2022,D01,23.8
2000986,2022,C19,15.75
2000987,2022,D01,20.9
2000988,2022,A01,25.35
2000989,2022,D01,23.0
2000990,2022,,
2000991,2022,C19,21.5
2000992,2022,D01,23.0
2000993,2022,D01,23.75
2000994,2022,D01,15.55
2000995,2022,D14,24.4
2000996,2022,C19,19.75
2000997,2022,D14,26.4
2000998,2022,A01,26.8
2000999,2022,,
2001000,2022,D14,23.95
2001001,2022,C19,22.25
2001002,2022,C19,25.0
2001003,2022,A01,19.15
2001004,2022,D01,24.6
2001005,2022,D14,27.35
2001006,2022,D14,26.4
2001007,2022,D01,13.15
2001008,2022,A01,23.85
2001009,2022,D01,12.6
2001010,2022,D14,26.6
2001011,2022,D01,19.55
2001012,2022,D01,14.35
2001013,2022,D14,23.15
2001014,2022,C19,24.5
2001015,2022,A01,22.4
2001016,2022,C00,19.0
2001017,2022,A01,14.55
2001018,2022,A01,25.05
2001019,2022,A01,15.2
2001020,2022,C19,22.75
2001021,2022,D14,25.0
2001022,2022,C19,21.0
2001023,2022,A01,23.15
2001024,2022,C00,18.5
2001025,2022,C19,18.25
2001026,2022,C19,18.0
2001027,2022,D01,15.75
2001028,2022,C19,21.0
2001029,2022,D01,18.55
2001030,2022,D01,22.5
2001031,2022,D01,25.3
2001032,2022,A01,24.45
2001033,2022,D01,25.1
2001034,2022,A01,24.85
2001035,2022,D01,19.0
2001036,2022,A01,20.0
2001037,2022,D14,22.6
2001038,2022,D14,23.9
2001039,2022,D01,23.950000000000003
2001040,2022,D01,24.95
2001041,2022,,
2001042,2022,,
2001043,2022,A01,22.799999999999997
2001044,2022,D01,22.2
2001046,2022,D01,25.55
2001047,2022,D01,25.200000000000003
2001048,2022,C19,21.0
2001049,2022,D01,22.6
2001050,2022,D01,23.05
2001051,2022,A01,25.25
2001052,2022,A01,22.35
2001053,2022,A01,26.0
2001054,2022,D01,24.25
2001055,2022,D01,25.15
2001056,2022,A01,26.85
2001057,2022,,
2001058,2022,C19,22.25
2001059,2022,C00,15.5
2001060,2022,C19,21.75
2001061,2022,A01,24.35
2001062,2022,C19,18.5
2001063,2022,D01,24.1
2001064,2022,C00,20.25
2001065,2022,C19,15.25
2001066,2022,D14,25.95
2001067,2022,D01,14.5
2001068,2022,D14,25.85
2001069,2022,C19,21.5
2001070,2022,D01,17.6
2001071,2022,A01,27.200000000000003
2001072,2022,A01,25.85
2001073,2022,D14,25.6
2001074,2022,D01,16.65
2001075,2022,D14,17.3
2001076,2022,D01,23.75
2001077,2022,D01,24.5
2001078,2022,A01,20.95
2001079,2022,,
2001080,2022,A01,23.4
2001081,2022,C19,16.5
2001082,2022,C19,18.5
2001083,2022,C19,19.0
2001084,2022,A01,24.65
2001085,2022,D01,16.8
2001086,2022,D01,24.1
2001087,2022,D01,16.1
2001088,2022,D01,25.45
2001089,2022,C19,19.5
2001090,2022,C19,22.75
2001091,2022,C19,25.0
2001092,2022,D01,13.5
2001093,2022,A01,28.1
2001094,2022,D01,23.799999999999997
2001096,2022,A01,25.4
2001097,2022,D14,24.6
2001098,2022,,
2001099,2022,D01,14.5
2001100,2022,A01,24.65
2001101,2022,A01,24.7
2001102,2022,C19,15.25
2001103,2022,D01,15.8
2001104,2022,A01,17.5
2001105,2022,A01,25.65
2001106,2022,D01,20.25
2001107,2022,D01,25.2
2001108,2022,D01,22.700000000000003
2001109,2022,A01,24.3
2001110,2022,A01,25.75
2001111,2022,D01,23.25
2001112,2022,A01,26.45
2001113,2022,C19,24.5
2001114,2022,D01,23.8
2001115,2022,C19,17.25
2001116,2022,D01,24.2
2001117,2022,A01,19.8
2001118,2022,C19,21.25
2001119,2022,D01,25.75
2001120,2022,C19,19.5
2001121,2022,A01,24.3
2001122,2022,D14,23.1
2001123,2022,C19,21.75
2001124,2022,,
2001125,2022,,
2001126,2022,,
2001127,2022,,
2001128,2022,A01,20.0
2001129,2022,A01,17.349999999999998
2001130,2022,A01,23.95
2001131,2022,C19,20.5
2001132,2022,D01,17.95
2001133,2022,C19,19.5
2001134,2022,C19,21.5
2001135,2022,A01,21.25
2001136,2022,D14,24.6
2001137,2022,C19,16.75
2001138,2022,C19,20.5
2001139,2022,A01,25.75
2001140,2022,A01,24.9
2001141,2022,,
2001142,2022,D01,22.75
2001143,2022,C19,20.5
2001144,2022,A01,21.15
2001145,2022,D01,24.9
2001146,2022,A01,23.4
2001147,2022,A01,24.700000000000003
2001148,2022,A01,25.3
2001149,2022,D01,20.7
2001150,2022,A01,26.05
2001151,2022,C19,25.0
2001152,2022,A01,21.9
2001153,2022,D14,24.15
2001154,2022,,
2001155,2022,D14,25.6
2001156,2022,A01,23.95
2001157,2022,C19,25.5
2001158,2022,D14,23.6
2001159,2022,D01,24.049999999999997
2001160,2022,D14,24.75
2001161,2022,A01,23.3
2001162,2022,C19,15.5
2001163,2022,A01,24.0
2001164,2022,D01,18.05
2001165,2022,D01,16.8
2001166,2022,A01,26.1
2001167,2022,A01,27.549999999999997
2001168,2022,C19,19.0
2001169,2022,A01,26.5
2001170,2022,D01,24.700000000000003
2001171,2022,C19,15.5
2001172,2022,D01,22.75
2001173,2022,A01,18.4
2001174,2022,D01,23.15
2001175,2022,D01,18.45
2001176,2022,C19,16.0
2001177,2022,D14,25.25
2001178,2022,A01,24.0
2001179,2022,C19,22.5
2001180,2022,C19,20.25
2001181,2022,,
2001182,2022,D01,24.05
2001183,2022,D14,19.35
2001184,2022,A01,26.3
2001185,2022,C19,23.5
2001186,2022,D01,19.55
2001187,2022,C19,14.25
2001188,2022,A01,27.25
2001189,2022,C19,20.5
2001190,2022,D01,10.45
2001191,2022,D01,23.5
2001192,2022,,
2001193,2022,C19,25.25
2001194,2022,C00,19.5
2001195,2022,A01,20.65
2001196,2022,C19,23.0
2001197,2022,D01,19.9
2001198,2022,C00,19.25
2001199,2022,D01,20.1
2001200,2022,C19,22.5
2001201,2022,D01,24.299999999999997
2001202,2022,A01,15.35
2001203,2022,D01,17.5
2001204,2022,A01,15.65
2001205,2022,D01,21.4
2001206,2022,D01,21.8
2001207,2022,C19,25.5
2001208,2022,D01,22.95
2001209,2022,D14,20.45
2001210,2022,C19,18.5
2001211,2022,D01,14.2
2001212,2022,D01,23.5
2001213,2022,C19,24.0
2001214,2022,C19,18.0
2001215,2022,D01,23.65
2001216,2022,C19,22.5
2001217,2022,A01,16.7
2001218,2022,C19,18.75
2001219,2022,D01,20.450000000000003
2001220,2022,D01,20.65
2001221,2022,C19,18.5
2001222,2022,D01,20.35
2001224,2022,D01,23.35
2001225,2022,C19,17.75
2001226,2022,C19,20.25
2001227,2022,C19,18.5
2001228,2022,A01,15.5
2001229,2022,D01,16.8
2001230,2022,D01,23.45
2001231,2022,D01,23.15
2001232,2022,D01,19.8
2001233,2022,C19,19.75
2001234,2022,C19,22.5
2001235,2022,,
2001236,2022,D01,18.7
2001237,2022,D01,18.85
2001238,2022,C19,23.0
2001239,2022,C19,23.75
2001240,2022,C19,17.5
2001241,2022,D01,19.6
2001242,2022,A01,24.15
2001243,2022,A01,23.9
2001244,2022,C00,17.5
2001245,2022,A01,20.1
2001246,2022,D01,23.35
2001247,2022,A01,19.7
2001248,2022,C19,22.0
2001249,2022,A01,19.75
2001250,2022,D01,20.2
2001251,2022,D01,20.3
2001252,2022,A01,22.95
2001253,2022,D01,19.0
2001254,2022,D01,21.5
2001255,2022,A01,21.200000000000003
2001256,2022,D14,20.45
2001257,2022,D01,18.05
2001258,2022,D01,16.55
2001259,2022,A01,21.5
2001260,2022,C19,19.5
2001261,2022,D01,18.45
2001262,2022,A01,24.05
2001263,2022,D01,16.400000000000002
2001264,2022,A01,23.049999999999997
2001265,2022,C19,18.0
2001266,2022,C19,23.75
2001267,2022,D01,15.05
2001268,2022,C19,17.75
2001269,2022,A01,21.65
2001270,2022,D01,17.6
2001271,2022,C19,22.5
2001272,2022,C19,24.75
2001273,2022,C19,19.5
2001274,2022,A01,24.7
2001275,2022,A01,13.0
2001276,2022,A01,24.3
2001277,2022,D01,23.05
2001278,2022,C19,23.25
2001279,2022,D01,18.5
2001280,2022,D01,21.2
2001281,2022,A01,21.1
2001282,2022,C19,16.5
2001283,2022,D01,18.85
2001284,2022,C19,21.5
2001285,2022,D01,16.45
2001286,2022,D01,19.0
2001287,2022,C19,24.5
2001288,2022,A01,17.45
2001289,2022,C19,16.0
2001290,2022,D01,20.85
2001291,2022,C19,21.25
2001292,2022,D01,23.05
2001293,2022,C19,21.25
2001294,2022,C19,21.0
2001295,2022,C19,21.25
2001296,2022,D01,22.75
2001297,2022,D01,16.25
2001298,2022,A01,20.0
2001299,2022,D01,23.1
2001300,2022,C19,21.75
2001301,2022,A01,24.4
2001302,2022,A01,18.4
2001303,2022,D01,21.65
2001304,2022,D01,23.65
2001305,2022,A01,20.4
2001306,2022,C19,21.75
2001307,2022,A01,14.6
2001308,2022,D01,18.7
2001309,2022,A01,22.3
2001310,2022,C19,21.5
2001311,2022,D01,20.0
2001312,2022,A01,22.05
2001313,2022,D01,21.05
2001314,2022,D01,21.95
2001315,2022,C19,18.75
2001316,2022,A01,19.200000000000003
2001317,2022,D01,18.35
2001318,2022,D01,19.05
2001319,2022,C19,19.0
2001320,2022,D01,24.3
2001321,2022,C19,18.75
2001322,2022,D01,17.1
2001323,2022,A01,19.5
2001324,2022,A01,16.1
2001325,2022,C19,23.25
2001326,2022,A01,25.049999999999997
2001327,2022,D01,15.65
2001328,2022,D01,23.2
2001329,2022,D01,22.6
2001330,2022,D01,23.25
2001331,2022,C19,17.0
2001332,2022,C19,20.5
2001333,2022,A01,20.55
2001334,2022,A01,21.2
2001335,2022,A01,23.400000000000002
2001336,2022,A01,19.549999999999997
2001337,2022,A01,21.1
2001338,2022,A01,23.8
2001339,2022,D01,22.75
2001340,2022,D01,20.700000000000003
2001341,2022,C00,23.75
2001342,2022,C19,21.5
2001343,2022,D01,20.0
2001344,2022,D01,21.0
2001345,2022,D14,20.3
2001346,2022,C19,22.5
2001347,2022,,
2001348,2022,D01,24.25
2001349,2022,D01,18.95
2001350,2022,C19,18.0
2001351,2022,A01,18.2
2001352,2022,C19,17.5
2001353,2022,A01,18.2
2001354,2022,D14,24.3
2001355,2022,D01,20.15
2001356,2022,A01,19.0
2001357,2022,C19,22.25
2001358,2022,D01,23.6
2001359,2022,D01,20.1
2001360,2022,A01,23.8
2001361,2022,D01,20.6
2001362,2022,C19,19.25
2001363,2022,A01,20.25
2001364,2022,A01,13.200000000000001
2001365,2022,C19,25.5
2001366,2022,D01,20.450000000000003
2001367,2022,C19,19.5
2001368,2022,C19,21.0
2001369,2022,C19,22.75
2001370,2022,D01,23.4
2001371,2022,D01,22.4
2001372,2022,C19,20.5
2001373,2022,A01,11.700000000000001
2001374,2022,D01,17.65
2001375,2022,D01,16.1
2001376,2022,D01,14.85
2001377,2022,C19,22.0
2001378,2022,C19,24.0
2001379,2022,A01,19.65
2001380,2022,C19,21.75
2001381,2022,C19,19.0
2001382,2022,D14,21.25
2001383,2022,C19,19.5
2001384,2022,D01,21.1
2001385,2022,A01,23.75
2001386,2022,C19,22.25
2001387,2022,A01,23.65
2001388,2022,D01,25.950000000000003
2001389,2022,D01,16.45
2001390,2022,C19,21.75
2001391,2022,D01,19.85
2001392,2022,C19,21.0
2001393,2022,C19,15.0
2001394,2022,D01,17.6
2001395,2022,A01,20.7
2001396,2022,C19,20.5
2001397,2022,D01,15.7
2001398,2022,D01,24.25
2001399,2022,D01,23.85
2001400,2022,A01,18.450000000000003
2001401,2022,C19,22.0
2001402,2022,A01,20.549999999999997
2001403,2022,C19,17.75
2001404,2022,D01,16.0
2001405,2022,D01,20.05
2001406,2022,C19,18.75
2001407,2022,D01,21.2
2001408,2022,A01,25.4
2001409,2022,C19,25.5
2001410,2022,C19,22.75
2001411,2022,A01,22.65
2001412,2022,D01,14.85
2001413,2022,C19,23.5
2001414,2022,A01,21.75
2001415,2022,D01,20.85
2001416,2022,D01,19.5
2001417,2022,D01,19.0
2001418,2022,A01,20.950000000000003
2001419,2022,C19,18.5
2001420,2022,A01,19.950000000000003
2001421,2022,D01,18.1
2001422,2022,A01,22.5
2001423,2022,D01,17.6
2001424,2022,D01,20.9
2001425,2022,D01,21.05
2001426,2022,D01,19.15
2001427,2022,D01,20.8
2001428,2022,D01,21.25
2001429,2022,A01,20.65
2001430,2022,D01,18.05
2001431,2022,D01,17.450000000000003
2001432,2022,A01,24.2
2001433,2022,D01,21.55
2001434,2022,A01,14.4
2001435,2022,D01,20.95
2001436,2022,A01,19.55
2001437,2022,D01,17.200000000000003
2001438,2022,D01,17.6
2001439,2022,D01,21.4
2001440,2022,A01,16.0
2001441,2022,A01,21.25
2001442,2022,D01,19.7
2001443,2022,A01,21.700000000000003
2001444,2022,A01,20.5
2001445,2022,A01,18.65
2001446,2022,A01,20.0
2001447,2022,D01,17.0
2001448,2022,D01,21.0
2001449,2022,D01,15.8
2001450,2022,D01,19.1
2001451,2022,A01,19.65
2001452,2022,D01,19.5
2001453,2022,A01,19.25
2001454,2022,A01,17.3
2001455,2022,D01,20.62
2001456,2022,D01,13.35
2001457,2022,D01,21.6
2001458,2022,A01,24.85
2001459,2022,D01,22.85
2001460,2022,A01,16.5
2001461,2022,D01,21.0
2001462,2022,D01,17.200000000000003
2001463,2022,A01,17.6
2001464,2022,C19,20.25
2001465,2022,C00,24.25
2001466,2022,D01,21.65
2001467,2022,C19,19.75
2001468,2022,C19,25.25
2001469,2022,C19,15.75
2001470,2022,C19,21.67
2001471,2022,D01,19.35
2001472,2022,D01,15.45
2001473,2022,A01,21.15
2001474,2022,C19,23.25
2001475,2022,D01,19.75
2001476,2022,C19,19.5
2001477,2022,D14,25.4
2001478,2022,C19,18.0
2001479,2022,C19,24.25
2001480,2022,D01,18.15
2001481,2022,D01,20.65
2001482,2022,C19,23.25
2001483,2022,A01,19.1
2001484,2022,A01,24.049999999999997
2001485,2022,A01,22.35
2001486,2022,C19,19.0
2001487,2022,C19,20.75
2001488,2022,D01,18.9
2001489,2022,C19,18.75
2001490,2022,D01,22.2
2001491,2022,D01,17.65
2001492,2022,C19,20.75
2001493,2022,D01,22.35
2001494,2022,D01,17.85
2001495,2022,D01,19.5
2001496,2022,D01,20.75
2001497,2022,D01,23.7
2001498,2022,C19,18.75
2001499,2022,D01,23.35
2001500,2022,A01,20.85
2001501,2022,C19,20.5
2001502,2022,A01,22.35
2001503,2022,C19,23.5
2001504,2022,D01,25.85
2001505,2022,D01,20.950000000000003
2001506,2022,D01,19.6
2001507,2022,C19,24.75
2001508,2022,C19,19.75
2001509,2022,A01,16.65
2001510,2022,D01,19.3
2001511,2022,D01,17.200000000000003
2001512,2022,A01,16.05
2001513,2022,C19,22.25
2001514,2022,D01,20.7
2001515,2022,C19,23.0
2001516,2022,D01,18.9
2001517,2022,A01,20.05
2001518,2022,C19,21.5
2001519,2022,C19,19.25
2001520,2022,C19,21.0
2001521,2022,A01,24.5
2001522,2022,C19,24.0
2001523,2022,A01,17.65
2001524,2022,A01,19.9
2001525,2022,D01,17.9
2001526,2022,C19,16.25
2001527,2022,C19,19.75
2001528,2022,C19,15.75
2001529,2022,C19,23.75
2001530,2022,A01,22.2
2001531,2022,C19,19.5
2001532,2022,C19,20.75
2001533,2022,D01,18.1
2001534,2022,C19,24.5
2001535,2022,D01,14.15
2001536,2022,C19,22.25
2001537,2022,D14,23.45
2001538,2022,D01,20.7
2001539,2022,A01,22.75
2001540,2022,C19,17.75
2001541,2022,D01,22.05
2001542,2022,C19,24.25
2001543,2022,C19,23.0
2001544,2022,C19,23.5
2001545,2022,A01,25.65
2001546,2022,C19,16.5
2001547,2022,D01,23.8
2001548,2022,D01,22.25
2001549,2022,C19,24.75
2001550,2022,C19,21.75
2001551,2022,A01,24.45
2001552,2022,,
2001553,2022,D01,17.4
2001554,2022,D01,22.1
2001555,2022,A01,20.8
2001556,2022,C00,21.25
2001557,2022,A01,24.6
2001558,2022,C19,23.25
2001559,2022,A01,23.299999999999997
2001560,2022,C19,21.75
2001561,2022,C19,17.75
2001562,2022,C00,16.75
2001563,2022,A01,20.25
2001564,2022,C19,14.75
2001565,2022,A01,24.75
2001566,2022,C19,21.0
2001567,2022,D01,14.0
2001568,2022,C19,23.5
2001569,2022,A01,22.200000000000003
2001570,2022,D01,16.35
2001571,2022,C19,21.25
2001572,2022,A01,16.85
2001573,2022,D01,17.5
2001574,2022,C19,23.25
2001575,2022,D01,20.5
2001576,2022,A01,14.85
2001577,2022,A01,18.95
2001578,2022,A01,24.05
2001579,2022,A01,21.2
2001580,2022,D01,17.9
2001581,2022,C19,20.5
2001582,2022,A01,16.0
2001583,2022,C19,20.5
2001584,2022,D01,19.75
2001585,2022,D01,20.55
2001586,2022,C19,24.5
2001587,2022,D01,16.8
2001588,2022,D01,18.0
2001589,2022,C19,20.25
2001590,2022,C19,16.0
2001591,2022,A01,24.9
2001592,2022,C19,22.5
2001593,2022,C19,20.75
2001594,2022,D01,22.05
2001595,2022,D01,19.05
2001596,2022,C19,22.5
2001597,2022,C19,24.5
2001598,2022,C19,22.75
2001599,2022,D14,9.15
2001600,2022,C19,18.5
2001601,2022,D01,22.950000000000003
2001602,2022,C19,24.5
2001603,2022,D01,21.049999999999997
2001604,2022,D01,22.3
2001605,2022,A01,21.0
2001606,2022,C19,25.0
2001607,2022,C19,23.0
2001608,2022,C19,25.5
2001609,2022,C19,21.25
2001610,2022,D01,16.45
2001611,2022,A01,23.85
2001612,2022,D01,20.45
2001613,2022,A01,23.549999999999997
2001614,2022,D01,19.45
2001615,2022,A01,20.45
2001616,2022,C19,18.0
2001617,2022,D01,17.75
2001618,2022,A01,20.45
2001619,2022,C19,20.75
2001620,2022,D01,20.3
2001621,2022,A01,18.6
2001622,2022,D01,18.45
2001623,2022,A01,17.9
2001624,2022,A01,21.65
2001625,2022,A01,20.6
2001627,2022,C19,18.25
2001628,2022,C19,24.5
2001629,2022,C19,21.75
2001630,2022,C19,21.25
2001631,2022,D01,21.1
2001632,2022,C19,21.25
2001633,2022,D01,21.5
2001635,2022,C19,23.75
2001636,2022,C19,24.0
2001637,2022,C19,18.0
2001638,2022,D01,18.6
2001639,2022,C19,18.25
2001640,2022,C19,20.5
2001641,2022,C19,19.25
2001642,2022,C19,20.25
2001643,2022,C19,21.75
2001644,2022,C19,21.25
2001645,2022,C19,22.75
2001646,2022,C19,18.25
2001647,2022,C19,19.75
2001648,2022,D01,20.9
2001649,2022,C19,17.5
2001650,2022,C19,20.5
2001651,2022,C19,20.0
2001652,2022,C19,22.25
2001653,2022,D01,21.25
2001654,2022,D01,20.95
2001655,2022,D01,18.55
2001656,2022,C19,19.0
2001657,2022,C19,19.5
2001658,2022,C19,19.0
2001659,2022,C19,23.25
2001660,2022,C00,20.25
2001661,2022,D01,22.7
2001662,2022,C19,22.75
2001663,2022,C19,18.75
2001664,2022,D01,24.55
2001665,2022,C19,19.5
2001666,2022,C19,19.75
2001667,2022,C19,25.0
2001668,2022,C19,21.25
2001669,2022,C19,21.25
2001670,2022,C19,16.5
2001671,2022,C19,22.0
2001672,2022,C19,21.0
2001673,2022,C00,17.0
2001674,2022,C19,14.5
2001675,2022,C19,19.25
2001676,2022,C19,25.25
2001677,2022,D01,17.7
2001678,2022,A01,22.799999999999997
2001679,2022,C19,20.75
2001680,2022,D01,17.15
2001681,2022,D01,19.0
2001682,2022,A01,19.25
2001683,2022,A01,21.7
2001684,2022,A01,24.3
2001685,2022,C19,25.25
2001686,2022,A01,18.95
2001687,2022,C00,21.25
2001688,2022,A01,22.15
2001689,2022,A01,18.75
2001690,2022,D01,13.2
2001691,2022,C19,25.25
2001693,2022,D01,15.65
2001694,2022,A01,23.6
2001695,2022,A01,20.75
2001696,2022,C19,20.25
2001697,2022,A01,18.25
2001698,2022,A01,21.05
2001699,2022,D01,16.65
2001700,2022,C19,23.0
2001701,2022,D01,20.75
2001702,2022,D01,20.05
2001703,2022,A01,22.4
2001704,2022,A01,22.9
2001705,2022,A01,21.55
2001706,2022,D01,22.950000000000003
2001707,2022,D01,21.950000000000003
2001708,2022,A01,24.15
2001709,2022,D14,25.65
2001710,2022,C19,21.0
2001711,2022,C19,19.25
2001712,2022,C19,21.0
2001713,2022,D01,20.35
2001714,2022,D01,16.6
2001715,2022,C19,20.75
2001716,2022,D01,14.75
2001717,2022,C19,21.0
2001718,2022,D01,18.8
2001719,2022,D01,18.45
2001720,2022,C19,23.75
2001721,2022,D01,18.25
2001722,2022,,
2001723,2022,C19,17.5
2001724,2022,C19,23.75
2001725,2022,C19,19.25
2001726,2022,D01,20.5
2001727,2022,D01,22.75
2001728,2022,C19,23.5
2001729,2022,D01,17.75
2001730,2022,A01,19.0
2001731,2022,D01,20.15
2001732,2022,C19,24.25
2001733,2022,C19,17.25
2001734,2022,D01,15.25
2001735,2022,A01,20.85
2001736,2022,A01,13.5
2001737,2022,D01,20.25
2001738,2022,D01,18.700000000000003
2001739,2022,A01,22.4
2001740,2022,D01,18.35
2001741,2022,D01,15.700000000000001
2001742,2022,C19,20.75
2001743,2022,C19,20.0
2001744,2022,D01,20.3
2001745,2022,D01,20.700000000000003
2001746,2022,A01,18.85
2001747,2022,C19,19.0
2001748,2022,A01,20.05
2001749,2022,D01,17.8
2001750,2022,A01,24.35
2001751,2022,A01,21.35
2001752,2022,C19,19.5
2001753,2022,A01,21.55
2001754,2022,A01,20.0
2001755,2022,C19,23.25
2001756,2022,D01,18.35
2001757,2022,D01,19.9
2001758,2022,D01,17.35
2001759,2022,D01,23.2
2001760,2022,D01,23.9
2001761,2022,A01,20.0
2001762,2022,C19,22.75
2001763,2022,D01,22.700000000000003
2001764,2022,D01,22.4
2001765,2022,C19,22.0
2001766,2022,C19,17.25
2001767,2022,D01,18.3
2001768,2022,D01,16.35
2001769,2022,C19,22.25
2001770,2022,A01,15.0
2001771,2022,C19,22.25
2001772,2022,C19,20.25
2001773,2022,A01,22.4
2001774,2022,D01,22.4
2001775,2022,C19,16.25
2001776,2022,D01,19.5
2001777,2022,C19,20.75
2001778,2022,A01,21.1
2001780,2022,A01,17.35
2001781,2022,D01,16.9
2001782,2022,C19,20.75
2001783,2022,D01,18.9
2001784,2022,C19,25.75
2001785,2022,C19,21.75
2001786,2022,D01,21.2
2001787,2022,D01,22.27
2001788,2022,D01,18.45
2001789,2022,D01,21.05
2001790,2022,D01,18.0
2001791,2022,D01,22.9
2001792,2022,C19,21.5
2001793,2022,D01,19.45
2001794,2022,D01,24.45
2001795,2022,D01,22.6
2001796,2022,D01,21.7
2001797,2022,C19,22.75
2001798,2022,C19,23.5
2001799,2022,A01,21.25
2001800,2022,C19,22.0
2001801,2022,A01,21.0
2001802,2022,D01,17.2
2001803,2022,C19,19.0
2001804,2022,D01,20.8
2001805,2022,A01,19.3
2001806,2022,A01,21.7
2001807,2022,C19,24.5
2001808,2022,D01,18.25
2001809,2022,C19,20.75
2001810,2022,C19,21.5
2001811,2022,D01,21.97
2001812,2022,A01,18.55
2001813,2022,C19,24.0
2001814,2022,D01,15.8
2001815,2022,A01,22.3
2001816,2022,D01,14.3
2001817,2022,C19,24.75
2001818,2022,C19,24.0
2001819,2022,D01,22.65
2001820,2022,C19,21.25
2001821,2022,C19,18.25
2001822,2022,D01,22.7
2001823,2022,C19,21.5
2001824,2022,D01,19.55
2001825,2022,D01,21.6
2001826,2022,C19,22.5
2001827,2022,C19,20.5
2001828,2022,C19,16.75
2001829,2022,C19,22.25
2001830,2022,D01,22.9
2001831,2022,D01,20.95
2001832,2022,D01,20.5
2001833,2022,C19,20.75
2001834,2022,C19,23.25
2001835,2022,C19,19.5
2001836,2022,C19,21.0
2001837,2022,D01,20.5
2001838,2022,D01,17.9
2001840,2022,C19,17.75
2001841,2022,C19,24.5
2001842,2022,D01,14.0
2001843,2022,D01,18.2
2001844,2022,A01,18.6
2001845,2022,C19,18.25
2001846,2022,C19,24.5
2001847,2022,D01,22.9
2001848,2022,C19,23.25
2001849,2022,D01,22.9
2001850,2022,A01,22.25
2001851,2022,D01,22.4
2001852,2022,C19,20.5
2001853,2022,C19,23.75
2001854,2022,C19,20.5
2001855,2022,D01,22.5
2001856,2022,C19,21.0
2001857,2022,D14,20.7
2001858,2022,C19,22.75
2001859,2022,C19,20.75
2001860,2022,C19,20.0
2001861,2022,D01,16.1
2001862,2022,C19,18.75
2001863,2022,D01,18.049999999999997
2001864,2022,D01,20.0
2001865,2022,C19,22.5
2001866,2022,A01,19.9
2001867,2022,C19,17.5
2001868,2022,D01,15.049999999999999
2001869,2022,D01,21.5
2001870,2022,C19,19.75
2001871,2022,D01,20.6
2001872,2022,A01,23.7
2001873,2022,A01,20.85
2001874,2022,D01,16.35
2001875,2022,A01,24.6
2001876,2022,A01,22.9
2001877,2022,D01,19.75
2001878,2022,D01,22.4
2001879,2022,A01,25.950000000000003
2001880,2022,C19,21.25
2001881,2022,C19,17.25
2001882,2022,A01,19.450000000000003
2001883,2022,C19,20.5
2001884,2022,C19,20.0
2001885,2022,D01,21.2
2001886,2022,D01,17.85
2001887,2022,C19,20.25
2001888,2022,C19,25.0
2001889,2022,C19,21.25
2001890,2022,C19,18.0
2001891,2022,D01,20.3
2001892,2022,C19,20.5
2001893,2022,D01,20.85
2001894,2022,D01,18.4
2001895,2022,C19,24.0
2001896,2022,C00,21.75
2001897,2022,D01,17.450000000000003
2001898,2022,C19,18.5
2001899,2022,C19,15.75
2001900,2022,C19,22.75
2001902,2022,C19,21.5
2001903,2022,C19,24.5
2001904,2022,D01,24.0
2001905,2022,D01,24.1
2001906,2022,D01,21.299999999999997
2001907,2022,D01,19.7
2001908,2022,D01,20.6
2001909,2022,A01,22.6
2001910,2022,D01,21.7
2001911,2022,D01,24.349999999999998
2001912,2022,C19,25.75
2001913,2022,C19,21.0
2001914,2022,D01,21.75
